Country,Date,Day-ahead Price (EUR/MWh)
Greece,26.04.2019,59.94
Hungary,26.04.2019,42.01083333333333
Italy,26.04.2019,47.97624999999999
Latvia,26.04.2019,55.824166666666656
Lithuania,26.04.2019,55.824166666666656
Luxembourg,26.04.2019,42.575625
Netherlands,26.04.2019,43.278333333333336
Norway,26.04.2019,41.16083333333333
Portugal,26.04.2019,50.70875
Serbia,26.04.2019,44.44875
Slovenia,26.04.2019,43.157500000000006
Spain,26.04.2019,50.70875
Sweden,26.04.2019,40.645
Switzerland,26.04.2019,39.34125
Austria,26.04.2020,19.49927083333333
Belgium,26.04.2020,15.960833333333332
Croatia,26.04.2020,21.85
Denmark,26.04.2020,18.48375
Estonia,26.04.2020,20.320416666666667
Finland,26.04.2020,11.536666666666669
Germany,26.04.2020,20.644583333333333
Greece,26.04.2020,25.488333333333333
Hungary,26.04.2020,20.9575
Italy,26.04.2020,21.75666666666667
Latvia,26.04.2020,20.320416666666667
Lithuania,26.04.2020,20.320416666666667
Luxembourg,26.04.2020,20.644583333333333
Netherlands,26.04.2020,18.47208333333333
Norway,26.04.2020,4.847083333333333
Portugal,26.04.2020,15.600416666666666
Serbia,26.04.2020,21.215
Slovenia,26.04.2020,20.38208333333333
Spain,26.04.2020,15.595416666666663
Sweden,26.04.2020,5.947500000000001
Switzerland,26.04.2020,15.992916666666668
Austria,26.04.2021,70.50041666666667
Belgium,26.04.2021,58.744166666666665
Croatia,26.04.2021,69.665
Denmark,26.04.2021,61.56333333333333
Estonia,26.04.2021,58.024166666666666
Finland,26.04.2021,56.75291666666667
Germany,26.04.2021,63.99927083333333
Greece,26.04.2021,67.45916666666666
Hungary,26.04.2021,66.80833333333334
Italy,26.04.2021,72.63958333333333
Latvia,26.04.2021,58.024166666666666
Lithuania,26.04.2021,58.024166666666666
Luxembourg,26.04.2021,63.99927083333333
Netherlands,26.04.2021,59.63249999999999
Norway,26.04.2021,57.22583333333333
Portugal,26.04.2021,76.39375000000001
Serbia,26.04.2021,70.86791666666666
Slovenia,26.04.2021,69.74833333333332
Spain,26.04.2021,76.39375000000001
Sweden,26.04.2021,51.77
Switzerland,26.04.2021,65.20875
Austria,26.04.2022,241.7405208333333
Belgium,26.04.2022,228.7108333333333
Croatia,26.04.2022,246.5666666666667
Denmark,26.04.2022,232.6025
Estonia,26.04.2022,164.16958333333335
Finland,26.04.2022,133.74249999999998
Germany,26.04.2022,241.00104166666665
Greece,26.04.2022,252.1233333333333
Hungary,26.04.2022,240.78208333333336
Italy,26.04.2022,251.9220833333333
Latvia,26.04.2022,164.16958333333335
Lithuania,26.04.2022,227.54166666666663
Luxembourg,26.04.2022,241.00104166666665
Netherlands,26.04.2022,224.62708333333333
Norway,26.04.2022,197.13041666666663
Portugal,26.04.2022,231.61625000000004
Serbia,26.04.2022,242.88625
Slovenia,26.04.2022,245.5795833333333
Spain,26.04.2022,231.61625000000004
Sweden,26.04.2022,25.35375
Switzerland,26.04.2022,243.4983333333333
Austria,26.05.2019,27.70083333333333
Belgium,26.05.2019,22.00125
Croatia,26.05.2019,22.4125
Denmark,26.05.2019,27.81
Estonia,26.05.2019,31.56
Finland,26.05.2019,31.56
Germany,26.05.2019,27.44322916666667
Greece,26.05.2019,58.19625
Hungary,26.05.2019,27.567499999999995
Italy,26.05.2019,45.21208333333334
Latvia,26.05.2019,34.555416666666666
Lithuania,26.05.2019,34.555416666666666
Luxembourg,26.05.2019,27.44322916666667
Netherlands,26.05.2019,26.10208333333333
Norway,26.05.2019,29.874166666666667
Portugal,26.05.2019,43.247083333333336
Serbia,26.05.2019,27.389166666666668
Slovenia,26.05.2019,20.9325
Spain,26.05.2019,41.29875
Sweden,26.05.2019,27.749583333333334
Switzerland,26.05.2019,22.586666666666662
Austria,26.05.2020,27.499375
Belgium,26.05.2020,20.152916666666663
Croatia,26.05.2020,28.03458333333333
Denmark,26.05.2020,30.38625
Estonia,26.05.2020,33.36083333333333
Finland,26.05.2020,32.48458333333333
Germany,26.05.2020,29.68770833333333
Greece,26.05.2020,33.24666666666667
Hungary,26.05.2020,32.194583333333334
Italy,26.05.2020,24.91583333333333
Latvia,26.05.2020,33.36083333333333
Lithuania,26.05.2020,33.36083333333333
Luxembourg,26.05.2020,29.68770833333333
Netherlands,26.05.2020,24.81083333333333
Norway,26.05.2020,1.544166666666667
Portugal,26.05.2020,22.43208333333333
Serbia,26.05.2020,31.105416666666667
Slovenia,26.05.2020,28.06458333333333
Spain,26.05.2020,22.43208333333333
Sweden,26.05.2020,13.255416666666669
Switzerland,26.05.2020,21.99208333333333
Austria,26.05.2021,67.50916666666667
Belgium,26.05.2021,71.71666666666667
Croatia,26.05.2021,66.63041666666668
Denmark,26.05.2021,65.44541666666667
Estonia,26.05.2021,52.32375
Finland,26.05.2021,46.63541666666666
Germany,26.05.2021,64.91385416666667
Greece,26.05.2021,82.41666666666667
Hungary,26.05.2021,67.46625
Italy,26.05.2021,81.98625
Latvia,26.05.2021,52.32375
Lithuania,26.05.2021,65.31791666666668
Luxembourg,26.05.2021,64.91385416666667
Netherlands,26.05.2021,67.04208333333334
Norway,26.05.2021,50.664583333333326
Portugal,26.05.2021,81.19166666666666
Serbia,26.05.2021,70.70666666666666
Slovenia,26.05.2021,66.77583333333332
Spain,26.05.2021,81.38666666666667
Sweden,26.05.2021,35.1875
Switzerland,26.05.2021,69.97458333333334
Austria,26.05.2022,97.768125
Belgium,26.05.2022,51.094166666666666
Croatia,26.05.2022,195.30166666666665
Denmark,26.05.2022,48.72083333333334
Estonia,26.05.2022,140.10541666666668
Finland,26.05.2022,121.33625
Germany,26.05.2022,72.23520833333332
Greece,26.05.2022,230.31958333333333
Hungary,26.05.2022,191.28083333333333
Italy,26.05.2022,222.66375
Latvia,26.05.2022,141.30208333333334
Lithuania,26.05.2022,141.84041666666667
Luxembourg,26.05.2022,72.23520833333332
Netherlands,26.05.2022,90.59625
Norway,26.05.2022,52.26916666666667
Portugal,26.05.2022,172.07208333333335
Serbia,26.05.2022,196.56208333333333
Slovenia,26.05.2022,196.6545833333333
Spain,26.05.2022,172.07208333333335
Sweden,26.05.2022,22.589583333333334
Switzerland,26.05.2022,159.01166666666666
Austria,26.06.2019,37.65197916666666
Belgium,26.06.2019,35.915
Croatia,26.06.2019,52.95208333333333
Denmark,26.06.2019,34.447916666666664
Estonia,26.06.2019,49.33916666666666
Finland,26.06.2019,45.62416666666667
Germany,26.06.2019,37.8009375
Greece,26.06.2019,62.067083333333336
Hungary,26.06.2019,53.56458333333333
Italy,26.06.2019,58.05041666666667
Latvia,26.06.2019,49.33916666666666
Lithuania,26.06.2019,49.33916666666666
Luxembourg,26.06.2019,37.8009375
Netherlands,26.06.2019,39.564166666666665
Norway,26.06.2019,31.84583333333333
Portugal,26.06.2019,47.5725
Serbia,26.06.2019,57.20374999999999
Slovenia,26.06.2019,54.53333333333333
Spain,26.06.2019,47.5725
Sweden,26.06.2019,29.735416666666666
Switzerland,26.06.2019,33.6275
Austria,26.06.2020,34.504583333333336
Belgium,26.06.2020,34.78125
Croatia,26.06.2020,34.92458333333333
Denmark,26.06.2020,34.803333333333335
Estonia,26.06.2020,48.05625
Finland,26.06.2020,47.82375
Germany,26.06.2020,34.700624999999995
Greece,26.06.2020,39.165416666666665
Hungary,26.06.2020,33.708333333333336
Italy,26.06.2020,37.736250000000005
Latvia,26.06.2020,48.05625
Lithuania,26.06.2020,48.05625
Luxembourg,26.06.2020,34.700624999999995
Netherlands,26.06.2020,34.78625
Norway,26.06.2020,1.45
Portugal,26.06.2020,37.64666666666667
Serbia,26.06.2020,34.57083333333333
Slovenia,26.06.2020,35.175000000000004
Spain,26.06.2020,37.64666666666667
Sweden,26.06.2020,8.45375
Switzerland,26.06.2020,34.77625
Austria,26.06.2021,76.03822916666667
Belgium,26.06.2021,78.21208333333334
Croatia,26.06.2021,82.16833333333334
Denmark,26.06.2021,79.875
Estonia,26.06.2021,80.37083333333334
Finland,26.06.2021,31.015
Germany,26.06.2021,76.48895833333334
Greece,26.06.2021,100.325
Hungary,26.06.2021,81.10583333333334
Italy,26.06.2021,83.69708333333334
Latvia,26.06.2021,80.37083333333334
Lithuania,26.06.2021,80.37083333333334
Luxembourg,26.06.2021,76.48895833333334
Netherlands,26.06.2021,80.42041666666667
Norway,26.06.2021,47.51375
Portugal,26.06.2021,83.73375
Serbia,26.06.2021,81.72958333333334
Slovenia,26.06.2021,81.11083333333333
Spain,26.06.2021,83.73375
Sweden,26.06.2021,31.085
Switzerland,26.06.2021,75.21708333333333
Austria,26.06.2022,239.67052083333337
Belgium,26.06.2022,225.3025
Croatia,26.06.2022,261.63166666666666
Denmark,26.06.2022,201.6708333333333
Estonia,26.06.2022,120.71999999999998
Finland,26.06.2022,90.42291666666668
Germany,26.06.2022,206.795
Greece,26.06.2022,255.64166666666665
Hungary,26.06.2022,245.2891666666667
Italy,26.06.2022,286.1483333333333
Latvia,26.06.2022,187.66791666666668
Lithuania,26.06.2022,187.66791666666668
Luxembourg,26.06.2022,206.795
Netherlands,26.06.2022,218.09041666666667
Norway,26.06.2022,133.9154166666667
Portugal,26.06.2022,117.71333333333332
Serbia,26.06.2022,269.21791666666667
Slovenia,26.06.2022,263.88208333333336
Spain,26.06.2022,117.71333333333332
Sweden,26.06.2022,52.9375
Switzerland,26.06.2022,278.9025
Austria,26.07.2019,46.96885416666667
Belgium,26.07.2019,45.63041666666667
Croatia,26.07.2019,63.24666666666667
Denmark,26.07.2019,44.5025
Estonia,26.07.2019,58.68000000000001
Finland,26.07.2019,58.68000000000001
Germany,26.07.2019,44.500520833333326
Greece,26.07.2019,65.5025
Hungary,26.07.2019,64.04375
Italy,26.07.2019,61.64125000000001
Latvia,26.07.2019,58.68000000000001
Lithuania,26.07.2019,58.68000000000001
Luxembourg,26.07.2019,44.500520833333326
Netherlands,26.07.2019,45.20541666666666
Norway,26.07.2019,38.696666666666665
Portugal,26.07.2019,52.16583333333333
Serbia,26.07.2019,62.66583333333333
Slovenia,26.07.2019,61.35916666666666
Spain,26.07.2019,52.16583333333333
Sweden,26.07.2019,38.99458333333333
Switzerland,26.07.2019,44.9125
Austria,26.07.2020,21.98739583333333
Belgium,26.07.2020,14.117083333333332
Croatia,26.07.2020,24.77958333333333
Denmark,26.07.2020,13.6275
Estonia,26.07.2020,26.584166666666665
Finland,26.07.2020,14.980416666666668
Germany,26.07.2020,20.13083333333333
Greece,26.07.2020,38.3275
Hungary,26.07.2020,25.89708333333333
Italy,26.07.2020,27.98
Latvia,26.07.2020,26.584166666666665
Lithuania,26.07.2020,26.584166666666665
Luxembourg,26.07.2020,20.13083333333333
Netherlands,26.07.2020,13.524166666666668
Norway,26.07.2020,1.4587500000000002
Portugal,26.07.2020,30.359583333333333
Serbia,26.07.2020,27.1275
Slovenia,26.07.2020,23.75958333333333
Spain,26.07.2020,30.359583333333333
Sweden,26.07.2020,2.6775
Switzerland,26.07.2020,18.844583333333333
Austria,26.07.2021,89.82854166666668
Belgium,26.07.2021,89.25624999999998
Croatia,26.07.2021,99.97583333333334
Denmark,26.07.2021,88.50291666666665
Estonia,26.07.2021,83.59333333333332
Finland,26.07.2021,83.59333333333332
Germany,26.07.2021,89.27125000000001
Greece,26.07.2021,93.46750000000002
Hungary,26.07.2021,102.89083333333332
Italy,26.07.2021,104.6825
Latvia,26.07.2021,83.59333333333332
Lithuania,26.07.2021,83.59333333333332
Luxembourg,26.07.2021,89.27125000000001
Netherlands,26.07.2021,91.15500000000002
Norway,26.07.2021,59.098333333333336
Portugal,26.07.2021,100.1575
Serbia,26.07.2021,98.77208333333331
Slovenia,26.07.2021,101.23333333333332
Spain,26.07.2021,100.1575
Sweden,26.07.2021,49.1625
Switzerland,26.07.2021,88.11041666666667
Austria,26.07.2022,420.0009375
Belgium,26.07.2022,327.69041666666664
Croatia,26.07.2022,489.56375
Denmark,26.07.2022,165.63625
Estonia,26.07.2022,215.55875
Finland,26.07.2022,7.134166666666666
Germany,26.07.2022,318.5159375
Greece,26.07.2022,452.7562500000001
Hungary,26.07.2022,500.9195833333333
Italy,26.07.2022,555.3149999999999
Latvia,26.07.2022,400.1933333333333
Lithuania,26.07.2022,400.1933333333333
Luxembourg,26.07.2022,318.5159375
Netherlands,26.07.2022,315.115
Norway,26.07.2022,152.97416666666666
Portugal,26.07.2022,146.27291666666667
Serbia,26.07.2022,516.7533333333333
Slovenia,26.07.2022,484.93875
Spain,26.07.2022,145.89374999999998
Sweden,26.07.2022,6.977083333333333
Switzerland,26.07.2022,439.7775
Austria,26.08.2019,41.40833333333333
Belgium,26.08.2019,42.45916666666667
Croatia,26.08.2019,71.97625000000001
Denmark,26.08.2019,45.69541666666667
Estonia,26.08.2019,55.20250000000001
Finland,26.08.2019,55.20250000000001
Germany,26.08.2019,41.49979166666666
Greece,26.08.2019,65.07208333333334
Hungary,26.08.2019,65.21999999999998
Italy,26.08.2019,50.57708333333333
Latvia,26.08.2019,55.20250000000001
Lithuania,26.08.2019,55.20250000000001
Luxembourg,26.08.2019,41.49979166666666
Netherlands,26.08.2019,45.13249999999999
Norway,26.08.2019,34.115833333333335
Portugal,26.08.2019,43.84875
Serbia,26.08.2019,60.14833333333333
Slovenia,26.08.2019,72.72875
Spain,26.08.2019,43.84875
Sweden,26.08.2019,38.41291666666667
Switzerland,26.08.2019,37.66791666666666
Austria,26.08.2020,26.899895833333336
Belgium,26.08.2020,28.59958333333334
Croatia,26.08.2020,50.96416666666666
Denmark,26.08.2020,19.58625
Estonia,26.08.2020,42.38583333333333
Finland,26.08.2020,42.38583333333333
Germany,26.08.2020,13.780416666666666
Greece,26.08.2020,49.864166666666655
Hungary,26.08.2020,42.68000000000001
Italy,26.08.2020,50.715
Latvia,26.08.2020,42.38583333333333
Lithuania,26.08.2020,42.35875
Luxembourg,26.08.2020,13.780416666666666
Netherlands,26.08.2020,24.81458333333333
Norway,26.08.2020,5.252916666666667
Portugal,26.08.2020,39.99458333333333
Serbia,26.08.2020,39.54208333333333
Slovenia,26.08.2020,51.62125
Spain,26.08.2020,40.61
Sweden,26.08.2020,25.542916666666667
Switzerland,26.08.2020,33.18416666666667
Austria,26.08.2021,90.50385416666666
Belgium,26.08.2021,93.48208333333332
Croatia,26.08.2021,124.24041666666666
Denmark,26.08.2021,89.18333333333334
Estonia,26.08.2021,103.42041666666668
Finland,26.08.2021,64.20416666666667
Germany,26.08.2021,90.351875
Greece,26.08.2021,118.73541666666668
Hungary,26.08.2021,109.37083333333332
Italy,26.08.2021,126.44791666666669
Latvia,26.08.2021,103.42041666666668
Lithuania,26.08.2021,103.42041666666668
Luxembourg,26.08.2021,90.351875
Netherlands,26.08.2021,93.84166666666664
Norway,26.08.2021,82.8
Portugal,26.08.2021,122.81541666666668
Serbia,26.08.2021,111.12375000000002
Slovenia,26.08.2021,123.20458333333332
Spain,26.08.2021,122.81541666666668
Sweden,26.08.2021,47.47125
Switzerland,26.08.2021,94.83166666666666
Austria,26.08.2022,685.8151041666666
Belgium,26.08.2022,700.4129166666667
Croatia,26.08.2022,708.0783333333334
Denmark,26.08.2022,699.4416666666666
Estonia,26.08.2022,468.19125
Finland,26.08.2022,468.19125
Germany,26.08.2022,682.8854166666666
Greece,26.08.2022,402.03125
Hungary,26.08.2022,708.9812500000002
Italy,26.08.2022,724.6475
Latvia,26.08.2022,563.1133333333333
Lithuania,26.08.2022,565.9654166666667
Luxembourg,26.08.2022,682.8854166666666
Netherlands,26.08.2022,693.8279166666667
Norway,26.08.2022,490.305
Portugal,26.08.2022,175.58208333333334
Serbia,26.08.2022,684.4
Slovenia,26.08.2022,713.9270833333334
Spain,26.08.2022,175.58208333333334
Sweden,26.08.2022,12.739583333333334
Switzerland,26.08.2022,689.8554166666667
Austria,26.09.2019,44.50177083333333
Belgium,26.09.2019,33.50958333333333
Croatia,26.09.2019,57.695
Denmark,26.09.2019,38.98625
Estonia,26.09.2019,89.74833333333333
Finland,26.09.2019,89.74833333333333
Germany,26.09.2019,41.638958333333335
Greece,26.09.2019,66.71791666666667
Hungary,26.09.2019,60.50208333333333
Italy,26.09.2019,56.27375000000001
Latvia,26.09.2019,85.45333333333333
Lithuania,26.09.2019,85.45333333333333
Luxembourg,26.09.2019,41.638958333333335
Netherlands,26.09.2019,37.90125
Norway,26.09.2019,31.99625
Portugal,26.09.2019,48.524166666666666
Serbia,26.09.2019,63.09583333333334
Slovenia,26.09.2019,58.14333333333334
Spain,26.09.2019,48.524166666666666
Sweden,26.09.2019,35.59583333333333
Switzerland,26.09.2019,42.70208333333333
Austria,26.09.2020,34.23020833333334
Belgium,26.09.2020,33.4375
Croatia,26.09.2020,33.10375
Denmark,26.09.2020,5.544999999999999
Estonia,26.09.2020,28.715
Finland,26.09.2020,21.719583333333333
Germany,26.09.2020,34.12979166666667
Greece,26.09.2020,32.475833333333334
Hungary,26.09.2020,34.01583333333333
Italy,26.09.2020,33.98708333333334
Latvia,26.09.2020,28.715
Lithuania,26.09.2020,28.715
Luxembourg,26.09.2020,34.12979166666667
Netherlands,26.09.2020,33.07875000000001
Norway,26.09.2020,2.97625
Portugal,26.09.2020,28.27208333333333
Serbia,26.09.2020,32.71
Slovenia,26.09.2020,31.44541666666667
Spain,26.09.2020,28.27208333333333
Sweden,26.09.2020,5.440833333333333
Switzerland,26.09.2020,34.29125
Austria,26.09.2021,128.00645833333334
Belgium,26.09.2021,125.71750000000002
Croatia,26.09.2021,125.71750000000002
Denmark,26.09.2021,119.90041666666669
Estonia,26.09.2021,110.66958333333334
Finland,26.09.2021,80.40791666666667
Germany,26.09.2021,118.09166666666664
Greece,26.09.2021,130.52583333333334
Hungary,26.09.2021,126.77541666666669
Italy,26.09.2021,163.76375
Latvia,26.09.2021,110.66958333333334
Lithuania,26.09.2021,110.66958333333334
Luxembourg,26.09.2021,118.09166666666664
Netherlands,26.09.2021,125.71750000000002
Norway,26.09.2021,107.05041666666666
Portugal,26.09.2021,161.24583333333334
Serbia,26.09.2021,125.75375
Slovenia,26.09.2021,124.67875
Spain,26.09.2021,159.44416666666666
Sweden,26.09.2021,58.785
Switzerland,26.09.2021,128.475
Austria,26.09.2022,329.60812500000003
Belgium,26.09.2022,240.95416666666665
Croatia,26.09.2022,330.735
Denmark,26.09.2022,245.925
Estonia,26.09.2022,188.54
Finland,26.09.2022,188.54
Germany,26.09.2022,276.9171875
Greece,26.09.2022,341.9925
Hungary,26.09.2022,336.08666666666664
Italy,26.09.2022,347.9791666666667
Latvia,26.09.2022,347.4183333333333
Lithuania,26.09.2022,356.03833333333336
Luxembourg,26.09.2022,276.9171875
Netherlands,26.09.2022,246.50666666666663
Norway,26.09.2022,248.9079166666667
Portugal,26.09.2022,123.79166666666669
Serbia,26.09.2022,288.75499999999994
Slovenia,26.09.2022,325.91875
Spain,26.09.2022,124.28416666666664
Sweden,26.09.2022,53.45541666666667
Switzerland,26.09.2022,333.64458333333334
Austria,26.10.2019,27.082708333333333
Belgium,26.10.2019,25.617916666666662
Croatia,26.10.2019,42.95208333333333
Denmark,26.10.2019,26.875833333333333
Estonia,26.10.2019,30.1875
Finland,26.10.2019,29.04041666666667
Germany,26.10.2019,16.653125
Greece,26.10.2019,56.67499999999999
Hungary,26.10.2019,49.96625
Italy,26.10.2019,39.19541666666667
Latvia,26.10.2019,30.1875
Lithuania,26.10.2019,30.1875
Luxembourg,26.10.2019,16.653125
Netherlands,26.10.2019,29.3125
Norway,26.10.2019,36.43291666666666
Portugal,26.10.2019,45.687916666666666
Serbia,26.10.2019,49.44375
Slovenia,26.10.2019,42.97416666666667
Spain,26.10.2019,45.687916666666666
Sweden,26.10.2019,29.93208333333333
Switzerland,26.10.2019,28.17166666666667
Austria,26.10.2020,39.500833333333325
Belgium,26.10.2020,40.24625
Croatia,26.10.2020,39.49583333333334
Denmark,26.10.2020,27.48708333333333
Estonia,26.10.2020,41.75958333333333
Finland,26.10.2020,21.36458333333333
Germany,26.10.2020,39.74947916666667
Greece,26.10.2020,42.40125
Hungary,26.10.2020,41.47375
Italy,26.10.2020,43.364166666666655
Latvia,26.10.2020,41.75958333333333
Lithuania,26.10.2020,41.75958333333333
Luxembourg,26.10.2020,39.74947916666667
Netherlands,26.10.2020,37.115833333333335
Norway,26.10.2020,14.295000000000002
Portugal,26.10.2020,34.9725
Serbia,26.10.2020,43.16708333333335
Slovenia,26.10.2020,39.775416666666665
Spain,26.10.2020,34.9725
Sweden,26.10.2020,17.52375
Switzerland,26.10.2020,40.89791666666667
Austria,26.10.2021,196.52270833333333
Belgium,26.10.2021,214.5775
Croatia,26.10.2021,236.0533333333333
Denmark,26.10.2021,138.77041666666668
Estonia,26.10.2021,153.6233333333333
Finland,26.10.2021,71.21208333333334
Germany,26.10.2021,185.99916666666664
Greece,26.10.2021,218.06166666666664
Hungary,26.10.2021,235.09625000000003
Italy,26.10.2021,240.4270833333333
Latvia,26.10.2021,153.6233333333333
Lithuania,26.10.2021,153.6233333333333
Luxembourg,26.10.2021,185.99916666666664
Netherlands,26.10.2021,188.93625
Norway,26.10.2021,100.19833333333334
Portugal,26.10.2021,218.475
Serbia,26.10.2021,237.77
Slovenia,26.10.2021,236.3670833333333
Spain,26.10.2021,218.475
Sweden,26.10.2021,17.3875
Switzerland,26.10.2021,228.32333333333327
Austria,26.10.2022,129.89489583333332
Belgium,26.10.2022,96.24833333333332
Croatia,26.10.2022,160.53958333333333
Denmark,26.10.2022,121.07916666666668
Estonia,26.10.2022,154.01458333333332
Finland,26.10.2022,148.12208333333334
Germany,26.10.2022,126.39020833333332
Greece,26.10.2022,193.835
Hungary,26.10.2022,153.60833333333332
Italy,26.10.2022,128.42875
Latvia,26.10.2022,154.01458333333332
Lithuania,26.10.2022,154.01458333333332
Luxembourg,26.10.2022,126.39020833333332
Netherlands,26.10.2022,93.92291666666668
Norway,26.10.2022,117.49833333333332
Portugal,26.10.2022,109.06708333333334
Serbia,26.10.2022,160.07708333333335
Slovenia,26.10.2022,161.8275
Spain,26.10.2022,109.06708333333334
Sweden,26.10.2022,91.37291666666668
Switzerland,26.10.2022,123.03458333333332
Austria,26.11.2019,47.001979166666665
Belgium,26.11.2019,47.361250000000005
Croatia,26.11.2019,49.16833333333333
Denmark,26.11.2019,47.364583333333336
Estonia,26.11.2019,54.73875
Finland,26.11.2019,54.73875
Germany,26.11.2019,46.50552083333334
Greece,26.11.2019,53.630833333333335
Hungary,26.11.2019,49.66166666666666
Italy,26.11.2019,52.87458333333333
Latvia,26.11.2019,54.73875
Lithuania,26.11.2019,54.69708333333333
Luxembourg,26.11.2019,46.50552083333334
Netherlands,26.11.2019,47.3625
Norway,26.11.2019,44.57625
Portugal,26.11.2019,44.06583333333333
Serbia,26.11.2019,48.04083333333333
Slovenia,26.11.2019,49.048750000000005
Spain,26.11.2019,44.69125
Sweden,26.11.2019,44.67916666666667
Switzerland,26.11.2019,48.77708333333334
Austria,26.11.2020,54.489166666666655
Belgium,26.11.2020,56.35791666666666
Croatia,26.11.2020,59.34
Denmark,26.11.2020,49.67333333333334
Estonia,26.11.2020,48.50625
Finland,26.11.2020,43.4275
Germany,26.11.2020,53.40166666666666
Greece,26.11.2020,56.115
Hungary,26.11.2020,65.57083333333334
Italy,26.11.2020,58.35166666666667
Latvia,26.11.2020,48.50625
Lithuania,26.11.2020,48.592083333333335
Luxembourg,26.11.2020,53.40166666666666
Netherlands,26.11.2020,57.71791666666667
Norway,26.11.2020,4.025416666666667
Portugal,26.11.2020,48.30500000000001
Serbia,26.11.2020,61.99041666666667
Slovenia,26.11.2020,58.77291666666667
Spain,26.11.2020,48.30500000000001
Sweden,26.11.2020,7.2487499999999985
Switzerland,26.11.2020,54.87916666666666
Austria,26.11.2021,252.8136458333333
Belgium,26.11.2021,221.95875
Croatia,26.11.2021,236.51625
Denmark,26.11.2021,164.4466666666667
Estonia,26.11.2021,165.5925
Finland,26.11.2021,165.5925
Germany,26.11.2021,206.00875000000005
Greece,26.11.2021,250.2225
Hungary,26.11.2021,236.825
Italy,26.11.2021,266.41875
Latvia,26.11.2021,165.5925
Lithuania,26.11.2021,165.5925
Luxembourg,26.11.2021,206.00875000000005
Netherlands,26.11.2021,197.845
Norway,26.11.2021,116.31916666666666
Portugal,26.11.2021,226.89791666666665
Serbia,26.11.2021,240.47416666666663
Slovenia,26.11.2021,235.17
Spain,26.11.2021,226.89791666666665
Sweden,26.11.2021,119.12833333333334
Switzerland,26.11.2021,276.0395833333334
Austria,26.11.2022,244.4834375
Belgium,26.11.2022,239.80625
Croatia,26.11.2022,239.41791666666668
Denmark,26.11.2022,238.7591666666667
Estonia,26.11.2022,261.7129166666667
Finland,26.11.2022,261.7129166666667
Germany,26.11.2022,240.9980208333333
Greece,26.11.2022,250.28
Hungary,26.11.2022,239.4833333333333
Italy,26.11.2022,260.8358333333333
Latvia,26.11.2022,261.7129166666667
Lithuania,26.11.2022,261.7129166666667
Luxembourg,26.11.2022,240.9980208333333
Netherlands,26.11.2022,239.2125
Norway,26.11.2022,190.245
Portugal,26.11.2022,130.25958333333332
Serbia,26.11.2022,240.42916666666665
Slovenia,26.11.2022,236.6475
Spain,26.11.2022,130.25958333333332
Sweden,26.11.2022,170.56458333333333
Switzerland,26.11.2022,248.15958333333333
Austria,26.12.2019,27.42770833333333
Belgium,26.12.2019,33.03541666666667
Croatia,26.12.2019,31.7
Denmark,26.12.2019,36.18541666666667
Estonia,26.12.2019,36.64416666666667
Finland,26.12.2019,36.435833333333335
Germany,26.12.2019,27.49833333333333
Greece,26.12.2019,53.68208333333333
Hungary,26.12.2019,30.954166666666666
Italy,26.12.2019,33.08208333333334
Latvia,26.12.2019,36.64416666666667
Lithuania,26.12.2019,36.594166666666666
Luxembourg,26.12.2019,27.49833333333333
Netherlands,26.12.2019,34.594166666666666
Norway,26.12.2019,36.82666666666667
Portugal,26.12.2019,26.058333333333337
Serbia,26.12.2019,30.14083333333333
Slovenia,26.12.2019,31.94541666666667
Spain,26.12.2019,26.058333333333337
Sweden,26.12.2019,35.98125
Switzerland,26.12.2019,29.692083333333333
Austria,26.12.2020,30.60260416666667
Belgium,26.12.2020,27.170416666666664
Croatia,26.12.2020,32.477916666666665
Denmark,26.12.2020,16.850416666666668
Estonia,26.12.2020,34.182916666666664
Finland,26.12.2020,31.12333333333333
Germany,26.12.2020,20.6021875
Greece,26.12.2020,37.73625
Hungary,26.12.2020,33.57833333333333
Italy,26.12.2020,35.35583333333333
Latvia,26.12.2020,34.182916666666664
Lithuania,26.12.2020,34.182916666666664
Luxembourg,26.12.2020,20.6021875
Netherlands,26.12.2020,38.02916666666667
Norway,26.12.2020,18.148750000000003
Portugal,26.12.2020,32.975833333333334
Serbia,26.12.2020,32.415416666666665
Slovenia,26.12.2020,31.611666666666668
Spain,26.12.2020,32.975833333333334
Sweden,26.12.2020,17.557083333333335
Switzerland,26.12.2020,31.95875
Austria,26.12.2021,270.8684375
Belgium,26.12.2021,184.06375000000003
Croatia,26.12.2021,175.66875000000002
Denmark,26.12.2021,172.1654166666667
Estonia,26.12.2021,154.19416666666666
Finland,26.12.2021,154.19416666666666
Germany,26.12.2021,188.66447916666667
Greece,26.12.2021,191.1395833333333
Hungary,26.12.2021,168.59333333333333
Italy,26.12.2021,209.8825
Latvia,26.12.2021,156.69875
Lithuania,26.12.2021,157.0425
Luxembourg,26.12.2021,188.66447916666667
Netherlands,26.12.2021,185.50708333333333
Norway,26.12.2021,186.72291666666663
Portugal,26.12.2021,181.55333333333337
Serbia,26.12.2021,170.9391666666667
Slovenia,26.12.2021,172.85375
Spain,26.12.2021,181.3920833333333
Sweden,26.12.2021,50.40625
Switzerland,26.12.2021,191.83166666666665
Austria,27.01.2019,45.49729166666668
Belgium,27.01.2019,41.053333333333335
